stop_id,stop_name,code,distance,stop_points/0/code,stop_points/0/stop_id,stop_points/0/stop_lat,stop_points/0/stop_lon,stop_points/0/stop_name,stop_points/1/code,stop_points/1/stop_id,stop_points/1/stop_lat,stop_points/1/stop_lon,stop_points/1/stop_name,stop_points/2/code,stop_points/2/stop_id,stop_points/2/stop_lat,stop_points/2/stop_lon,stop_points/2/stop_name,stop_points/3/code,stop_points/3/stop_id,stop_points/3/stop_lat,stop_points/3/stop_lon,stop_points/3/stop_name,stop_points/4/code,stop_points/4/stop_id,stop_points/4/stop_lat,stop_points/4/stop_lon,stop_points/4/stop_name,stop_points/5/code,stop_points/5/stop_id,stop_points/5/stop_lat,stop_points/5/stop_lon,stop_points/5/stop_name
BDWYCM,Broadway at Save A Lot,MTD3432,28255.02,MTD3432,BDWYCM:1,40.114213,-88.207555,Save A Lot (West Side),MTD3432,BDWYCM:2,40.114472,-88.207387,Save A Lot (East Side),,,,,,,,,,,,,,,,,,,,
BDWYKER,Broadway and Kerr,MTD2651,28553.92,MTD2651,BDWYKER:1,40.121963,-88.207528,Broadway & Kerr (NE Corner),MTD2651,BDWYKER:2,40.121805,-88.207598,Broadway & Kerr (SE Corner),MTD2651,BDWYKER:4,40.121975,-88.207673,Broadway & Kerr (NW),,,,,,,,,,,,,,,
BDWYLST,Broadway and Stebbins,MTD2352,28450.08,MTD2352,BDWYLST:2,40.120005,-88.207568,Broadway & Stebbins (SE Corner),MTD2352,BDWYLST:4,40.120148,-88.20762,Broadway & Stebbins (NW),,,,,,,,,,,,,,,,,,,,
BDWYOKLN,Broadway and Oakland,MTD5414,28651.52,MTD5414,BDWYOKLN:2,40.123655,-88.207647,Broadway & Oakland (SE Corner),MTD5414,BDWYOKLN:4,40.123795,-88.207708,Broadway & Oakland (NW Corner),,,,,,,,,,,,,,,,,,,,
BDWYPK,Broadway and Park,MTD3172,28291.03,MTD3172,BDWYPK:2,40.11723,-88.207505,Broadway & Park (SE Corner),MTD3172,BDWYPK:3,40.117203,-88.207662,Broadway & Park (SW Corner),MTD3172,BDWYPK:4,40.11736,-88.207572,Broadway & Park (NW Corner),MTD3172,BDWYPK:8,40.117365,-88.208048,Broadway & Park (NW Far Side),,,,,,,,,,
BDWYTPSN,Broadway and Thompson,MTD1324,28793.64,MTD1324,BDWYTPSN:2,40.12561,-88.207673,Broadway & Thompson (SE Corner),MTD1324,BDWYTPSN:4,40.125905,-88.207748,Broadway & Thompson (NW Corner),,,,,,,,,,,,,,,,,,,,
BDWYUNI,Broadway and University,MTD2021,28285.24,MTD2021,BDWYUNI:1,40.116578,-88.207407,Broadway & University (NE Corner),MTD2021,BDWYUNI:2,40.115792,-88.207407,Broadway & University (SE Corner),MTD2021,BDWYUNI:4,40.116777,-88.207588,Broadway & University (NW Corner),MTD2021,BDWYUNI:7,40.11582,-88.207623,Broadway & University (SW Far Side),,,,,,,,,,
BLBOAPSPCT,Balboa and Prospect,MTD7256,15118.28,MTD7256,BLBOAPSPCT:1,40.094977,-88.257462,Balboa & Prospect (NE Corner),MTD7256,BLBOAPSPCT:6,40.094912,-88.257218,Balboa & Prospect (SE Far Side),,,,,,,,,,,,,,,,,,,,
BLDRRDGPPRML,Boulder Ridge and Peppermill,MTD7439,8383.81,MTD7439,BLDRRDGPPRML:1,40.131489,-88.311849,Boulder Ridge & Peppermill (North Side),,,,,,,,,,,,,,,,,,,,,,,,,
BLGRSBCAVSTA,Bluegrass and Boca Vista,MTD1207,7328.13,MTD1207,BLGRSBCAVSTA:2,40.128741,-88.308364,Bluegrass & Boca Vista (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BLGRSBLDRRDG,Bluegrass and Boulder Ridge,MTD2993,8276.68,MTD2993,BLGRSBLDRRDG:2,40.13134,-88.308779,Bluegrass & Boulder Ridge (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BLGRSSMRSG,Bluegrass and Summersage,MTD3742,6746.04,MTD3742,BLGRSSMRSG:3,40.127097,-88.30822,Bluegrass & Summersage (SW Corner),MTD3742,BLGRSSMRSG:4,40.127192,-88.30809,Bluegrass & Summersage (NW Corner),,,,,,,,,,,,,,,,,,,,
BLOMAL,Bloomington and Alabama,MTD5541,17742.44,MTD5541,BLOMAL:3,40.128943,-88.250668,Bloomington & Alabama (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BLOMHD,Bloomington at Home Depot,MTD7764,16775.37,MTD7764,BLOMHD:1,40.131538,-88.256275,Bloomington & Prospect (Home Depot Side),,,,,,,,,,,,,,,,,,,,,,,,,
BLOMHGN,Bloomington and Hagan,MTD1646,17041.39,MTD1646,BLOMHGN:1,40.130648,-88.25437,Bloomington & Hagan (North Side),MTD1646,BLOMHGN:2,40.13056,-88.254567,Bloomington & Hagan (SE Corner),MTD1646,BLOMHGN:3,40.13076,-88.25481,Bloomington & Hagan (SW Corner),,,,,,,,,,,,,,,
BLOMHILND,Bloomington and Highland,MTD6444,16313.1,MTD6444,BLOMHILND:1,40.132702,-88.258975,Bloomington & Highland (North Side),MTD6444,BLOMHILND:3,40.132663,-88.259327,Bloomington & Highland (SW Corner),,,,,,,,,,,,,,,,,,,,
BLOMMCNLY,Bloomington and McKinley,MTD6276,15772.49,MTD6276,BLOMMCNLY:1,40.134274,-88.262553,Bloomington & McKinley (NE Corner),MTD6276,BLOMMCNLY:2,40.134045,-88.262657,Bloomington & McKinley (SE Corner),MTD6276,BLOMMCNLY:7,40.133724,-88.262822,Bloomington & McKinley (SW Far Side),,,,,,,,,,,,,,,
BLOMPNR,Bloomington Rd. at Pioneer Plaza,MTD0021,16762.49,MTD0021,BLOMPNR:1,40.13135,-88.256223,Bloomington at Pioneer Plaza,,,,,,,,,,,,,,,,,,,,,,,,,
BLOMPSPCT,Bloomington and Prospect,MTD1512,16480.81,MTD1512,BLOMPSPCT:4,40.132519,-88.258208,Bloomington & Prospect (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BLOMSNST,Bloomington and Sunset,MTD1566,17835.46,MTD1566,BLOMSNST:1,40.12886,-88.250252,Bloomington & Sunset (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BLOMWLS,Bloomington and Willis,MTD3541,16141.57,MTD3541,BLOMWLS:1,40.133207,-88.260138,Bloomington & Willis (North Side),MTD3541,BLOMWLS:3,40.133183,-88.260507,Bloomington & Willis (SW Corner),,,,,,,,,,,,,,,,,,,,
BNBLRAMY,Bonnie Blair and Amy,MTD3305,8524.66,MTD3305,BNBLRAMY:1,40.131118,-88.299675,Bonnie Blair & Amy (NE Corner),MTD3305,BNBLRAMY:2,40.130967,-88.299766,Bonnie Blair & Amy (SE Corner),,,,,,,,,,,,,,,,,,,,
BNBLRGDMD,Bonnie Blair and Gold Medal,MTD5227,9074.94,MTD5227,BNBLRGDMD:1,40.13235,-88.298253,Bonnie Blair & Gold Medal (NE Corner),MTD5227,BNBLRGDMD:2,40.132209,-88.298322,Bonnie Blair & Gold Medal (SE Corner),,,,,,,,,,,,,,,,,,,,
BNBLRNNBTH,Bonnie Blair and Nancy Beth,MTD1666,9447.99,MTD1666,BNBLRNNBTH:1,40.132902,-88.296358,Bonnie Blair & Nancy Beth (NE Corner),MTD1666,BNBLRNNBTH:3,40.132844,-88.296586,Bonnie Blair & Nancy Beth (SW Corner),,,,,,,,,,,,,,,,,,,,
BNBLRSHRN,Bonnie Blair and Sharon,MTD1253,8798.92,MTD1253,BNBLRSHRN:1,40.131732,-88.298967,Bonnie Blair & Sharon (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BNBLRVLR,Bonnie Blair and Valerie,MTD5355,8289.7,MTD5355,BNBLRVLR:1,40.130513,-88.300352,Bonnie Blair & Valerie (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BNFLDAGNS,Brownfield and Agnes,MTD3270,40242.83,MTD3270,BNFLDAGNS:2,40.140638,-88.170595,Brownfield & Agnes (SE Corner),MTD3270,BNFLDAGNS:4,40.140998,-88.17035,Brownfield & Agnes (NW Corner),,,,,,,,,,,,,,,,,,,,
BNFLDAPT,Brownfield and Airport Rd.,MTD5066,40700.67,MTD5066,BNFLDAPT:1,40.142147,-88.169032,Brownfield & Airport (NE Corner),MTD5066,BNFLDAPT:2,40.142035,-88.169212,Brownfield & Airport (SE Corner),MTD5066,BNFLDAPT:3,40.142105,-88.169321,Brownfield & Airport (SW Corner),MTD5066,BNFLDAPT:7,40.141893,-88.169433,Brownfield & Airport (SW Far Side),,,,,,,,,,
BNFLDARL,Brownfield and Arlene,MTD4334,39837.68,MTD4334,BNFLDARL:2,40.13973,-88.171602,Brownfield & Arlene (SE Corner),MTD4334,BNFLDARL:4,40.13985,-88.171568,Brownfield & Arlene (NW Corner),,,,,,,,,,,,,,,,,,,,
BNFLDCFTN,Brownfield and Clifton,MTD2626,39396.99,MTD2626,BNFLDCFTN:2,40.138587,-88.172793,Brownfield & Clifton (East Side),MTD2626,BNFLDCFTN:4,40.138675,-88.172782,Brownfield & Clifton (NW Corner),,,,,,,,,,,,,,,,,,,,
BNFLDCLMBA,Brownfield and Columbia,MTD3656,36161.01,MTD3656,BNFLDCLMBA:2,40.130972,-88.182125,Brownfield & Columbia (East Side),MTD3656,BNFLDCLMBA:3,40.13111,-88.182298,Brownfield & Columbia (SW Corner),MTD3656,BNFLDCLMBA:4,40.131055,-88.182102,Brownfield & Columbia (NW Corner),,,,,,,,,,,,,,,
BNFLDJHN,Brownfield and Johnson,MTD1344,38644.49,MTD1344,BNFLDJHN:4,40.136663,-88.17485,Brownfield & Johnson (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BNFLDML,Brownfield and Mary Lou Dr.,MTD1552,37819.09,MTD1552,BNFLDML:2,40.13436,-88.177215,Brownfield & Mary Lou (SE Corner),MTD1552,BNFLDML:4,40.134523,-88.177105,Brownfield & Mary Lou (West Side),,,,,,,,,,,,,,,,,,,,
BNFLDPKNS,Brownfield and Perkins,MTD1136,35721.18,MTD1136,BNFLDPKNS:1,40.129893,-88.183366,Brownfield & Perkins (NE Corner),MTD1136,BNFLDPKNS:2,40.129952,-88.183729,Brownfield & Perkins (SE Corner),,,,,,,,,,,,,,,,,,,,
BNFLDPRVW,Brownfield and Prairieview,MTD6566,37093,MTD6566,BNFLDPRVW:2,40.132678,-88.179362,Brownfield & Prairieview (SE Corner),MTD6566,BNFLDPRVW:4,40.132823,-88.17922,Brownfield & Prairieview (NW Corner),,,,,,,,,,,,,,,,,,,,
BNFLDSLYN,Brownfield and Sharlyn,MTD2216,38185.95,MTD2216,BNFLDSLYN:2,40.13535,-88.176172,Brownfield & Sharlyn (SE Corner),MTD2216,BNFLDSLYN:4,40.135477,-88.17609,Brownfield & Sharlyn (West Side),,,,,,,,,,,,,,,,,,,,
BNTBRKBBCT,Bentbrook and Bentbrook Ct,MTD3539,4174.13,MTD3539,BNTBRKBBCT:1,40.09729,-88.308517,Bentbrook & Bentbrook Ct (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BNTBRKCBLFLD,Bentbrook and Cobblefield,MTD5384,4036.61,MTD5384,BNTBRKCBLFLD:4,40.097668,-88.307709,Bentbrook & Cobblefield (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BNTBRKGLFCRK,Bentbrook and Golf Creek,MTD1656,5630.25,MTD1656,BNTBRKGLFCRK:2,40.093302,-88.311257,Bentbrook & Golf Creek (East Side),MTD1656,BNTBRKGLFCRK:4,40.093443,-88.311319,Bentbrook & Golf Creek (NW Corner),,,,,,,,,,,,,,,,,,,,
BNTBRKPNCRST,Bentbrook and Pinecrest,MTD1503,5181.17,MTD1503,BNTBRKPNCRST:4,40.094688,-88.311343,Bentbrook & Pinecrest (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BNTBRKRVRKNL,Bentbrook and Riverknoll,MTD0522,4603.94,MTD0522,BNTBRKRVRKNL:1,40.096252,-88.310783,Bentbrook & Riverknoll (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BNTBRKSTLY,Bentbrook and Staley,MTD1722,6807,MTD1722,BNTBRKSTLY:1,40.090533,-88.314042,Bentbrook & Staley (NE Corner),MTD1722,BNTBRKSTLY:6,40.090502,-88.313817,Bentbrook & Staley (SE Far Side),,,,,,,,,,,,,,,,,,,,
BRAD,Bradley between Pomona and WLRW,MTD4612,8357.83,MTD4612,BRAD:1,40.127508,-88.291573,Bradley (South Side),MTD4612,BRAD:2,40.127653,-88.291603,Bradley (North Side),,,,,,,,,,,,,,,,,,,,
BRADCFD,Bradley and Country Fair Drive,MTD6052,10405.63,MTD6052,BRADCFD:1,40.127553,-88.279923,Bradley & Country Fair Dr. (NE Corner),MTD6052,BRADCFD:2,40.127293,-88.280085,Bradley & Country Fair Dr. (SE Corner),MTD6052,BRADCFD:3,40.127392,-88.280433,Bradley & Country Fair Dr. (SW Corner),MTD6052,BRADCFD:8,40.127563,-88.280618,Bradley & Country Fair Dr. (NW Far Side),,,,,,,,,,
BRADCLTN,Bradley and Clayton,MTD2353,9217.18,MTD2353,BRADCLTN:1,40.127647,-88.286683,Bradley & Clayton (NE Corner),MTD2353,BRADCLTN:2,40.127354,-88.286762,Bradley & Clayton (SE Corner),MTD2353,BRADCLTN:4,40.1277,-88.286995,Bradley & Clayton (NW Corner),MTD2353,BRADCLTN:5,40.127938,-88.286742,Bradley & Clayton (NE Far Side),MTD2353,BRADCLTN:6,40.12745,-88.286002,Bradley & Clayton (SE Far Side),,,,,
BRADCMI,Bradley and Champaign St.,MTD3123,20280.47,MTD3123,BRADCMI:1,40.127293,-88.239797,Bradley & Champaign (NE Corner),MTD3123,BRADCMI:3,40.127157,-88.240102,Bradley & Champaign (SW Corner),,,,,,,,,,,,,,,,,,,,
BRADCRVR,Bradley and Carver,MTD7443,23339.76,MTD7443,BRADCRVR:1,40.127387,-88.228144,Bradley & Carver (NE Corner),MTD7443,BRADCRVR:3,40.127265,-88.228753,Bradley & Carver (SW Corner),,,,,,,,,,,,,,,,,,,,
BRADDNCN,Bradley and Duncan,MTD2234,7750.96,MTD2234,BRADDNCN:1,40.127692,-88.295403,Bradley & Duncan (NE Corner),MTD2234,BRADDNCN:3,40.127533,-88.29585,Bradley & Duncan (SW Corner),,,,,,,,,,,,,,,,,,,,
BRADELM,Bradley and Elm,MTD3665,17596.77,MTD3665,BRADELM:1,40.127217,-88.250078,Bradley & Elm (NE Corner),MTD3665,BRADELM:3,40.127127,-88.250373,Bradley & Elm (SW Corner),,,,,,,,,,,,,,,,,,,,
BRADHGN,Bradley and Hagan,MTD6232,16428.21,MTD6232,BRADHGN:1,40.127208,-88.254702,Bradley & Hagan (NE Corner),MTD6232,BRADHGN:3,40.127122,-88.25495,Bradley & Hagan (South Side),MTD6232,BRADHGN:4,40.12728,-88.254912,Bradley & Hagan (NW Corner),,,,,,,,,,,,,,,
BRADHKRY,Bradley and Hickory,MTD2577,19652.18,MTD2577,BRADHKRY:1,40.127268,-88.24219,Bradley & Hickory (NE Corner),MTD2577,BRADHKRY:3,40.127152,-88.242482,Bradley & Hickory (SW Corner),,,,,,,,,,,,,,,,,,,,
BRADJAS,Bradley and James,MTD2622,13828.34,MTD2622,BRADJAS:1,40.12733,-88.265187,Bradley & James (NE Corner),MTD2622,BRADJAS:3,40.127218,-88.2654,Bradley & James (SW Corner),,,,,,,,,,,,,,,,,,,,
BRADMATS,Bradley and Mattis,MTD3675,11107.37,MTD3675,BRADMATS:1,40.127505,-88.276413,Bradley & Mattis (NE Corner),MTD3675,BRADMATS:3,40.127348,-88.27729,Bradley & Mattis (SW Corner),MTD3675,BRADMATS:4,40.127742,-88.27706,Bradley & Mattis (NW Corner),,,,,,,,,,,,,,,
BRADMCNLY,Bradley and McKinley,MTD7503,14443.77,MTD7503,BRADMCNLY:1,40.127268,-88.262573,Bradley & McKinley (NE Corner),MTD7503,BRADMCNLY:2,40.127077,-88.26266,Bradley & McKinley (SE Corner),MTD7503,BRADMCNLY:3,40.127192,-88.262997,Bradley & McKinley (SW Corner),MTD7503,BRADMCNLY:4,40.12738,-88.262755,Bradley & McKinley (NW Corner),,,,,,,,,,
BRADNEIL,Bradley and Neil,MTD5904,19404.12,MTD5904,BRADNEIL:2,40.127003,-88.243482,Bradley & Neil (SE Corner),MTD5904,BRADNEIL:3,40.127126,-88.243405,Bradley & Neil (SW Corner),,,,,,,,,,,,,,,,,,,,
BRADPSPCT,Bradley and Prospect,MTD3451,15640.04,MTD3451,BRADPSPCT:1,40.127243,-88.257712,Bradley & Prospect (NE Corner),MTD3451,BRADPSPCT:2,40.126987,-88.257872,Bradley & Prospect (SE Corner),MTD3451,BRADPSPCT:3,40.127095,-88.258262,Bradley & Prospect (SW Corner),MTD3451,BRADPSPCT:4,40.127395,-88.258095,Bradley & Prospect (NW Corner),,,,,,,,,,
BRADSTE,Bradley and State,MTD3254,18339.83,MTD3254,BRADSTE:1,40.127307,-88.246697,Bradley & State (NE Corner),MTD3254,BRADSTE:3,40.127123,-88.247188,Bradley & State (SW Corner),MTD3254,BRADSTE:4,40.127298,-88.247297,Bradley & State (NW Corner),MTD3254,BRADSTE:8,40.127223,-88.247983,Bradley & State (NW Far Side),,,,,,,,,,
BRADWLS,Bradley and Willis,MTD6422,14941.47,MTD6422,BRADWLS:1,40.127237,-88.260898,Bradley & Willis (North Side),MTD6422,BRADWLS:3,40.127157,-88.26053,Bradley & Willis (SW Corner),,,,,,,,,,,,,,,,,,,,
BRADWMBG,Bradley and Williamsburg,MTD6014,12559.52,MTD6014,BRADWMBG:1,40.127408,-88.270577,Bradley & Williamsburg (NE Corner),MTD6014,BRADWMBG:3,40.127292,-88.27087,Bradley & Williamsburg (South Side),MTD6014,BRADWMBG:4,40.127477,-88.270792,Bradley & Williamsburg (NW Corner),,,,,,,,,,,,,,,
BRDNTLSN,Bardeen and Toalson,MTD0215,22254.21,MTD0215,BRDNTLSN:2,40.151989,-88.252256,Bardeen & Toalson (SE Corner),MTD0215,BRDNTLSN:3,40.152052,-88.252456,Bardeen & Toalson (SW Corner),,,,,,,,,,,,,,,,,,,,
BRDWLKINT,Boardwalk and Interstate,MTD0991,19580.14,MTD0991,BRDWLKINT:2,40.148916,-88.26196,Boardwalk & Interstate (SE Corner),MTD0991,BRDWLKINT:7,40.148654,-88.26211,Boardwalk & Interstate (SW Far Side),,,,,,,,,,,,,,,,,,,,
BRDWLKMJR,Boardwalk and Meijer Dr.,MTD2212,18922.24,MTD2212,BRDWLKMJR:2,40.146315,-88.261973,Boardwalk & Meijer Dr. (SE Corner),MTD2212,BRDWLKMJR:4,40.146586,-88.262048,Boardwalk & Meijer Dr. (West Side),,,,,,,,,,,,,,,,,,,,
BRDWLKTCB,Boardwalk and Town Center Blvd,MTD6132,17960.16,MTD6132,BRDWLKTCB:1,40.142669,-88.261703,Boardwalk & Town Center (NE Corner),MTD6132,BRDWLKTCB:2,40.14237,-88.261648,Boardwalk & Town Center (SE Corner),MTD6132,BRDWLKTCB:4,40.142693,-88.26188,Boardwalk & Town Center (West Side),MTD6132,BRDWLKTCB:7,40.142353,-88.261722,Boardwalk & Town Center (SW Far Side),,,,,,,,,,
BRDYHI,Brady and High,MTD3125,38442.35,MTD3125,BRDYHI:3,40.109035,-88.170803,Brady & High (SW Corner),MTD3125,BRDYHI:4,40.109118,-88.170578,Brady & High (NW Corner),,,,,,,,,,,,,,,,,,,,
BRNFLDDNLD,Brownfield and Donald,MTD2342,40282.04,MTD2342,BRNFLDDNLD:4,40.141001,-88.170376,Brownfield & Donald (NW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BRTTRLKNTNKNL,Brittany Trail and Kensington Knoll,MTD7561,6334.52,MTD7561,BRTTRLKNTNKNL:3,40.092124,-88.315581,Brittany Trail & Kensington Knoll (SS),,,,,,,,,,,,,,,,,,,,,,,,,
BRTTRLMLKN,Brittany Trail and Mullikin,MTD5477,7042.42,MTD5477,BRTTRLMLKN:1,40.092541,-88.322135,Brittany Trail & Mullikin (NE Corner),MTD5477,BRTTRLMLKN:2,40.092361,-88.322105,Brittany Trail & Mullikin (SE Corner),MTD5477,BRTTRLMLKN:4,40.092464,-88.32235,Brittany Trail & Mullikin (NW Corner),,,,,,,,,,,,,,,
BRTTRLSTHFRD,Brittany Trail and Southford,MTD5110,6291.8,MTD5110,BRTTRLSTHFRD:1,40.09258,-88.316563,Brittany Trail & Southford (NE Corner),MTD5110,BRTTRLSTHFRD:3,40.092581,-88.316725,Brittany Trail & Southford (SW Corner),,,,,,,,,,,,,,,,,,,,
BRTTRLSTHFRDTR,Brittany Trail and Southford Trace West,MTD5516,6674.32,MTD5516,BRTTRLSTHFRDTR:1,40.093182,-88.320996,Brittany Trail & Southford Trace W (NE),MTD5516,BRTTRLSTHFRDTR:3,40.09301,-88.321111,Brittany Trail & Southford Trace W (SW),,,,,,,,,,,,,,,,,,,,
BRTTRLSTLY,Brittany Trail and Staley,MTD7747,6286.69,MTD7747,BRTTRLSTLY:3,40.091925,-88.314351,Brittany Trail & Staley (SW Corner),MTD7747,BRTTRLSTLY:4,40.092186,-88.314247,Brittany Trail & Staley (NW Corner),,,,,,,,,,,,,,,,,,,,
BRWSWDFLD,Burwash and Woodfield,MTD3652,20674.67,MTD3652,BRWSWDFLD:1,40.074253,-88.249573,Burwash & Woodfield (NE Corner),MTD3652,BRWSWDFLD:3,40.074213,-88.24988,Burwash & Woodfield (SW Corner),,,,,,,,,,,,,,,,,,,,
BSLNGWN,Beslin and Goodwin,MTD9830,23876.86,MTD9830,BSLNGWN:3,40.120238,-88.224237,Beslin & Goodwin (SW Corner),,,,,,,,,,,,,,,,,,,,,,,,,
BTSLRMN,Butzow and Lierman,MTD2446,33358.82,MTD2446,BTSLRMN:2,40.117478,-88.18946,Butzow & Lierman (SE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
CACC,Carroll at Carroll Addition Community Ce,MTD1616,32296.68,MTD1616,CACC:1,40.125118,-88.194722,Carroll at CACC (NE Corner),,,,,,,,,,,,,,,,,,,,,,,,,
CAMPUSCIR,Campus Circle,MTD5249,24378.96,MTD5249,CAMPUSCIR:2,40.116474,-88.221533,Campus Circle (North Side),,,,,,,,,,,,,,,,,,,,,,,,,
CATFN,Carle at the Fields North,MTD3398,12301.54,MTD3398,CATFN:1,40.075018,-88.311584,Carle/Christie Clinics - Fields,,,,,,,,,,,,,,,,,,,,,,,,,
CATFS,Carle at the Fields South,MTD1018,12698.69,MTD1018,CATFS:2,40.071932,-88.308998,Carle/Health Alliance - Fields South,,,,,,,,,,,,,,,,,,,,,,,,,
CB,Country Brook,MTD1735,6058.03,MTD1735,CB:1,40.112855,-88.28765,Country Brook (South Side),MTD1735,CB:2,40.11299,-88.28732,Country Brook (North Side),,,,,,,,,,,,,,,,,,,,
CBLFLDBDGPT,Cobblefield and Bridge Point Dr,MTD0603,3287.11,MTD0603,CBLFLDBDGPT:4,40.099663,-88.308807,Cobblefield & Bridge Point Dr (NW),,,,,,,,,,,,,,,,,,,,,,,,,
CBLFLDCRL,Cobblefield and Crail,MTD5159,1499.58,MTD5159,CBLFLDCRL:2,40.104532,-88.309321,Cobblefield & Crail (SE Corner),MTD5159,CBLFLDCRL:4,40.104668,-88.309395,Cobblefield & Crail (NW Corner),,,,,,,,,,,,,,,,,,,,
CBLFLDEGLWD,Cobblefield and Englewood,MTD7709,2464.79,MTD7709,CBLFLDEGLWD:2,40.101838,-88.309063,Cobblefield & Englewood (SE Corner),MTD7709,CBLFLDEGLWD:4,40.101994,-88.309181,Cobblefield & Englewood (NW Corner),,,,,,,,,,,,,,,,,,,,
CBLFLDGLNBRK,Cobblefield and Glenn Brooke,MTD3159,2184.38,MTD3159,CBLFLDGLNBRK:2,40.102609,-88.309078,Cobblefield & Glenn Brooke (SE Corner),MTD3159,CBLFLDGLNBRK:4,40.102768,-88.309196,Cobblefield & Glenn Brooke (NW Corner),,,,,,,,,,,,,,,,,,,,
CBLFLDINV,Cobblefield and Inverness,MTD1494,760.18,MTD1494,CBLFLDINV:2,40.106766,-88.309569,Cobblefield & Inverness (SE Corner),MTD1494,CBLFLDINV:3,40.106777,-88.309708,Cobblefield & Inverness (SW Corner),,,,,,,,,,,,,,,,,,,,
CBRTPK,Colbert Park,MTD5400,25783.67,MTD5400,CBRTPK:1,40.054448,-88.249321,Colbert Park (South Side),MTD5400,CBRTPK:2,40.054509,-88.248971,Colbert Park (North Side),,,,,,,,,,,,,,,,,,,,
CCRDVSN,Country Club and Division,MTD7346,29553.51,MTD7346,CCRDVSN:1,40.127478,-88.205332,Country Club & Division (North Side),MTD7346,CCRDVSN:3,40.127445,-88.205525,Country Club & Division (SW Corner),,,,,,,,,,,,,,,,,,,,
CCRWLLW,Country Club and Willow,MTD2223,30844.62,MTD2223,CCRWLLW:1,40.127427,-88.200455,Country Club & Willow (NE Corner),MTD2223,CCRWLLW:3,40.127352,-88.200895,Country Club & Willow (South Side),MTD2223,CCRWLLW:4,40.12744,-88.200628,Country Club & Willow (NW Corner),,,,,,,,,,,,,,,
CCSJ,County Satellite Jail,MTD1223,33403.88,MTD1223,CCSJ:2,40.109045,-88.188713,County Satellite Jail (East Side),MTD1223,CCSJ:3,40.109058,-88.188785,County Satellite Jail (West Side),,,,,,,,,,,,,,,,,,,,
CE,Central High East,MTD6231,16062.88,MTD6231,CE:9,40.11659,-88.251838,Central High,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRAL,Central High,MTD8078,16072.49,MTD8078,CENTRAL:9,40.116611,-88.251808,Central High,,,,,,,,,,,,,,,,,,,,,,,,,
CFDCAMP,Country Fair Dr. and Camp,MTD0067,10056.49,MTD0067,CFDCAMP:2,40.125583,-88.280128,Country Fair Dr. & Camp (SE Corner),MTD0067,CFDCAMP:4,40.1258,-88.280232,Country Fair Dr. & Camp (NW Corner),,,,,,,,,,,,,,,,,,,,
CFDCONE,Country Fair Dr. and Cone,MTD2213,9380.79,MTD2213,CFDCONE:2,40.123677,-88.281047,Country Fair Dr. & Cone (SE Corner),MTD2213,CFDCONE:7,40.123358,-88.281407,Country Fair Dr. & Cone (SW Far Side),,,,,,,,,,,,,,,,,,,,
CFDCPA,Country Fair Drive CPA,MTD9884,7785.43,MTD9884,CFDCPA:1,40.114962,-88.281736,Country Fair Dr at CPA (West Side),MTD9884,CFDCPA:2,40.114608,-88.281743,Country Fair Dr at CPA (East Side),,,,,,,,,,,,,,,,,,,,
CFDFLDEV,Country Fair Dr. at Fluid Events,MTD1762,8736.28,MTD1762,CFDFLDEV:2,40.121152,-88.281657,Country Fair Dr. at Fluid Events (East),MTD1762,CFDFLDEV:4,40.121085,-88.281803,Country Fair Dr. at Fluid Events (NW),,,,,,,,,,,,,,,,,,,,
CFDPK,Country Fair Dr. and Park,MTD3416,8125.5,MTD3416,CFDPK:2,40.117253,-88.281613,Country Fair Dr. & Park (SE Corner),MTD3416,CFDPK:4,40.117613,-88.281792,Country Fair Dr. & Park (NW Corner),,,,,,,,,,,,,,,,,,,,
CFDRP,Country Fair Dr. at R.P. Lumber,MTD1952,8454.95,MTD1952,CFDRP:1,40.119687,-88.281793,Country Fair Dr. at R.P. Lumber (West),MTD1952,CFDRP:2,40.119433,-88.281663,Country Fair Dr. at R.P. Lumber (East),,,,,,,,,,,,,,,,,,,,
CFDSSI,Country Fair Dr. at Social Security,MTD7024,7916.21,MTD7024,CFDSSI:1,40.115857,-88.281763,Social Security (West Side),MTD7024,CFDSSI:2,40.115833,-88.281633,Social Security (East Side),,,,,,,,,,,,,,,,,,,,
CHCH,Church between New and Prospect,MTD7155,15058.98,MTD7155,CHCH:2,40.118332,-88.25594,Church St. (North Side),,,,,,,,,,,,,,,,,,,,,,,,,
